_id,Link,city,co_active_industries,co_name
64465ee4fb0d1d507f2bbbf3,www.svecom.com,Alte Di Montecchio Maggiore,"['Industrial Machinery & Equipment', 'Manufacturing']",Svecom PE
64465ee4fb0d1d507f2bbbf4,www.zamar.net,Bari,"['Boats & Submarines', 'Manufacturing']",Zamar
64465ee4fb0d1d507f2bbbf6,www.berto.it,Bovolenta,"['Manufacturing', 'Textiles & Apparel']",Berto EG Industria Tessile
64465ee4fb0d1d507f2bbbf7,www.planitalia.it,Chiusi,"['Industrial Machinery & Equipment', 'Manufacturing']",PLAN
64465ee4fb0d1d507f2bbbf8,www.balli.it,Prato,"['Manufacturing', 'Textiles & Apparel']",Lanificio Flli Balli
64465eebfb0d1d507f2bbbfb,www.falmec.com,Vittorio Veneto,"['Appliances', 'Manufacturing']",Falmec SpA
64465eebfb0d1d507f2bbbfc,www.mbn.it,Vascon,"['Chemicals & Related Products', 'Manufacturing']",Mbn
64465eebfb0d1d507f2bbbfd,www.shireitalia.it,Milano,"['Pharmaceuticals', 'Manufacturing']",Shire Italia SpA
64465eebfb0d1d507f2bbbff,www.fkgroup.com,Dalmine,"['Manufacturing', 'Textiles & Apparel']",Fkgroup
64465eebfb0d1d507f2bbc00,www.electronicsystems.it,Momo,"['Electronics', 'Manufacturing']",Electronic SYSTEMS SpA
64465eebfb0d1d507f2bbc01,www.blackshapeaircraft.com,Monopoli,"['Aerospace & Defense', 'Manufacturing']",Blackshape Aircraft
64465eebfb0d1d507f2bbc02,www.idro.net,Seregno,"['Plastic', 'Packaging & Containers', 'Manufacturing']",Idro Group
64465eebfb0d1d507f2bbc03,www.mvline.it,Acquaviva Delle Fonti,"['Furniture', 'Manufacturing']",MV Line
64465eebfb0d1d507f2bbc04,www.flukso.it,Tarcento,"['Manufacturing', 'Textiles & Apparel']",Flukso
64465eebfb0d1d507f2bbc06,www.masteritaly.com,Conversano,"['Automotive Parts', 'Manufacturing']",Master
64465eebfb0d1d507f2bbc07,www.jmgcranes.com,Cremona,"['Industrial Machinery & Equipment', 'Manufacturing']",JMG Cranes SpA
64465eebfb0d1d507f2bbc09,www.lungarotti.it,Torgiano,"['Food & Beverage', 'Manufacturing']",Lungarotti
64465eebfb0d1d507f2bbc0a,www.euroterriflora.it,Bucine,"['Chemicals & Related Products', 'Manufacturing']",Euroterriflora
64465eebfb0d1d507f2bbc0b,www.statspa.it,Beinasco,"['Industrial Machinery & Equipment', 'Manufacturing']",STAT SpA
64465eebfb0d1d507f2bbc0c,www.azzurraceramica.it,Castel Sant Elia,"['Glass & Clay', 'Manufacturing']",azzurra Ceramica
64465eebfb0d1d507f2bbc0d,www.lawer.com,Cossato,"['Chemicals & Related Products', 'Manufacturing']",Lawer SpA
64465eebfb0d1d507f2bbc0e,www.bersy.com,Levata,"['Automotive Parts', 'Manufacturing']",BERSY
64465eebfb0d1d507f2bbc0f,www.valentini.com,Rimini,"['Furniture', 'Manufacturing']",Industrie Valentini SpA
64465eebfb0d1d507f2bbc10,www.zecchetti.it,Montecchio Emilia,"['Industrial Machinery & Equipment', 'Manufacturing']",Zecchetti
64465eebfb0d1d507f2bbc11,www.gdarredamenti.com,Roncade,"['Furniture', 'Manufacturing']",GD Arredamenti
64465eebfb0d1d507f2bbc12,www.refcomp.it,Lonigo,"['Industrial Machinery & Equipment', 'Manufacturing']",RefComp Italy
64465ef1fb0d1d507f2bbc14,www.siccet.com,Mazzano,"['Manufacturing', 'Telecommunication Equipment']",Siccet
64465ef1fb0d1d507f2bbc15,www.siriuscappe.com,Sassoferrato,"['Appliances', 'Manufacturing']",SIRIUS SpA
64465ef1fb0d1d507f2bbc17,www.granfondostelviosantini.com,Lallio,"['Manufacturing', 'Sporting Goods']",Granfondo Stelvio Santini
64465ef1fb0d1d507f2bbc19,www.cmmlaser.it,Grosseto,"['Industrial Machinery & Equipment', 'Manufacturing']",CMM
64465ef1fb0d1d507f2bbc1b,www.venetaacciai.it,Fossalta di Piave,"['Industrial Machinery & Equipment', 'Manufacturing']",Veneta Acciai
64465ef1fb0d1d507f2bbc1c,www.pasubio.com,Arzignano,"['Manufacturing', 'Textiles & Apparel']",Pasubio
64465ef1fb0d1d507f2bbc1d,www.plastivalle.it,San Pietro Mussolino,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Plastivalle Spa
64465ef1fb0d1d507f2bbc1e,www.d-eyecare.com,Padua,"['Manufacturing', 'Medical Devices & Equipment']",D-EYE
64465ef1fb0d1d507f2bbc1f,www.paresa.it,Cesena,"['Industrial Machinery & Equipment', 'Manufacturing']",Paresa SpA
64465ef1fb0d1d507f2bbc20,www.greenbit.com,Grugliasco,"['Computer Equipment & Peripherals', 'Manufacturing']",Green Bit S.p.a.
64465ef1fb0d1d507f2bbc21,www.mesgo.it,Gorlago,"['Manufacturing', 'Tires & Rubber']",Mesgo
64465ef1fb0d1d507f2bbc22,www.gicotecnica.it,San Giuliano Milanese,"['Industrial Machinery & Equipment', 'Manufacturing']",GICOTECNICA
64465ef1fb0d1d507f2bbc23,www.iamekarting.com,Magenta,"['Manufacturing', 'Motor Vehicles']",The IAME
64465ef1fb0d1d507f2bbc24,www.fabriano.com,Fabriano,"['Manufacturing', 'Pulp & Paper']",Fedrigoni SpA
64465ef1fb0d1d507f2bbc25,www.arrital.com,Fontanafredda,"['Furniture', 'Manufacturing']",Arrital Spa
64465ef1fb0d1d507f2bbc26,www.gitis.it,Capriolo,"['Manufacturing', 'Tires & Rubber']",Gitis
64465ef1fb0d1d507f2bbc27,www.legor.com,Bressanvido,"['Building Materials', 'Manufacturing']",LEGOR GROUP SpA
64465ef1fb0d1d507f2bbc28,www.rustichella.it,Pianella,"['Food & Beverage', 'Manufacturing']",Rustichella d'Abruzzo
64465ef1fb0d1d507f2bbc29,www.enertronicasanterno.it,Castel Guelfo Di Bologna,"['Manufacturing', 'Industrial Machinery & Equipment']",Enertronica Santerno SpA
64465ef1fb0d1d507f2bbc2a,www.costacurta.it,Milano,"['Industrial Machinery & Equipment', 'Manufacturing']",Costacurta
64465ef1fb0d1d507f2bbc2b,www.brambati.it,Codevilla,"['Industrial Machinery & Equipment', 'Manufacturing']",BRAMBATI SpA
64465ef1fb0d1d507f2bbc2c,www.tecnomaticsrl.net,Azzano San Paolo,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Tecnomatic
64465ef8fb0d1d507f2bbc2e,www.camimpianti.eu,Cento,"['Industrial Machinery & Equipment', 'Manufacturing']",CAMImpianti
64465ef8fb0d1d507f2bbc2f,www.atosa-italy.it,Cassinetta Di Lugagnano,"['Hand', 'Power & Lawn-care Tools', 'Manufacturing']",Atosa Catering Equipment Italy
64465ef8fb0d1d507f2bbc30,www.salchimetalcoat.com,Burago Di Molgora,"['Plastic', 'Packaging & Containers', 'Manufacturing']",Salchi Metalcoat
64465ef8fb0d1d507f2bbc31,www.eltos.com,Arezzo,"['Electronics', 'Manufacturing']",Eltos SpA
64465ef8fb0d1d507f2bbc32,www.elkron.it,Piedmont,"['Industrial Machinery & Equipment', 'Manufacturing']",Elkron
64465ef8fb0d1d507f2bbc33,www.karton.it,Sacile,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Karton SpA
64465ef8fb0d1d507f2bbc34,www.mecanumeric.com,Motta di Livenza,"['Industrial Machinery & Equipment', 'Manufacturing']",Mecanumeric
64465ef8fb0d1d507f2bbc35,www.neptunglass.com,Rovello Porro,"['Industrial Machinery & Equipment', 'Manufacturing']",NEPTUN
64465ef8fb0d1d507f2bbc36,www.energicamotor.com,Modena,"['Automotive Parts', 'Manufacturing']",Energica Motor Co SpA
64465ef8fb0d1d507f2bbc37,www.sterling.it,Corciano,"['Manufacturing', 'Pharmaceuticals']",Sterling SpA
64465ef8fb0d1d507f2bbc38,www.ata-modena.com,Modena,"['Industrial Machinery & Equipment', 'Manufacturing']",ATA
64465ef8fb0d1d507f2bbc39,www.fipnet.com,Casella,"['Manufacturing', 'Plastic', 'Packaging & Containers']",FIP - Formatura Iniezione Polimeri
64465ef8fb0d1d507f2bbc3a,www.thermore.com,Milano,"['Textiles & Apparel', 'Manufacturing']",Thermore
64465ef8fb0d1d507f2bbc3b,www.zanasi.it,Sassuolo,"['Industrial Machinery & Equipment', 'Manufacturing']",Zanasi
64465ef8fb0d1d507f2bbc3d,www.comec-italia.com,Cavaria Con Premezzo,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Comec Italia
64465ef8fb0d1d507f2bbc3e,www.diapath.com,Martinengo,"['Manufacturing', 'Test & Measurement Equipment']",Diapath
64465ef8fb0d1d507f2bbc40,www.italpressegauss.com,Capriano Del Colle,"['Industrial Machinery & Equipment', 'Manufacturing']",Gauss Automazione
64465ef8fb0d1d507f2bbc41,www.miele.it,Appiano,"['Appliances', 'Manufacturing']",Miele Italia
64465ef8fb0d1d507f2bbc42,www.saira.it,Verona,"['Industrial Machinery & Equipment', 'Manufacturing']",Saira Europe SpA
64465ef8fb0d1d507f2bbc43,www.pigo.it,Vicenza,"['Industrial Machinery & Equipment', 'Manufacturing']",Pigo
64465ef8fb0d1d507f2bbc44,www.oleificiozucchi.it,Not Defined,"['Food & Beverage', 'Manufacturing']",Oleificio Zucchi
64465ef8fb0d1d507f2bbc45,www.paolinispa.it,Narni,"['Furniture', 'Manufacturing']",Paolini SpA
64465ef8fb0d1d507f2bbc46,www.vetronaviglio.it,Bareggio,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Vetronaviglio
64465efefb0d1d507f2bbc49,www.villa-lena.it,Palaia,"['Food & Beverage', 'Manufacturing']",Villa Lena
64465efefb0d1d507f2bbc4a,www.oliocostadoro.net,Spoleto,"['Food & Beverage', 'Manufacturing']",Costa d'Oro SpA
64465efefb0d1d507f2bbc4b,www.linkit.it,Desio,"['Manufacturing', 'Telecommunication Equipment']",Linkit
64465efefb0d1d507f2bbc4d,www.noxerior.com,Grosseto,"['Chemicals & Related Products', 'Manufacturing']",NOXERIOR
64465efefb0d1d507f2bbc4e,www.cgdepur.it,Rosano,"['Plastic', 'Packaging & Containers', 'Manufacturing']",C&g Depurazione Industriale
64465efefb0d1d507f2bbc4f,www.melchioni.com,Borghetto Lodigiano,"['Electronics', 'Manufacturing']",Melchioni
64465efefb0d1d507f2bbc50,www.eoptis.com,Trento,"['Electronics', 'Manufacturing']",EOPTIS
64465efefb0d1d507f2bbc51,www.larosaitaly.com,Palazzolo Milanese,"['Manufacturing', 'Textiles & Apparel']",La Rosa
64465efefb0d1d507f2bbc52,www.sensitivefabrics.it,Bagno a Ripoli,"['Textiles & Apparel', 'Manufacturing']",Sensitive Fabrics
64465efefb0d1d507f2bbc53,www.vemsolutions.it,Venaria Reale,"['Manufacturing', 'Telecommunication Equipment']",Vem Solutions Spa
64465efefb0d1d507f2bbc54,www.nuovafima.com,Invorio,"['Industrial Machinery & Equipment', 'Manufacturing']",Nuova Fima
64465efefb0d1d507f2bbc55,www.cta-argenta.it,Argenta,"['Industrial Machinery & Equipment', 'Manufacturing']",Cooperativa Trasportatori Argenta Soc Coop Arl
64465efefb0d1d507f2bbc58,www.winklerchimica.com,Cologno Monzese,"['Building Materials', 'Manufacturing']",Winkler
64465efefb0d1d507f2bbc5c,www.prolineurope.com,Faggiano,"['Household Goods', 'Manufacturing']",Proline
64465efefb0d1d507f2bbc60,www.masterwatt.it,Pianezza,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Masterwatt
64465f05fb0d1d507f2bbc62,www.isveabagno.it,Not Defined,"['Food & Beverage', 'Manufacturing']",Isvea
64465f05fb0d1d507f2bbc63,www.galvanina.com,Rimini,"['Food & Beverage', 'Manufacturing']",La Galvanina SpA
64465f05fb0d1d507f2bbc64,www.poliver.it,Volargne Di Dolcè,"['Chemicals & Related Products', 'Manufacturing']",Poliver SpA
64465f05fb0d1d507f2bbc65,www.ftsystem.com,Travagliato,"['Industrial Machinery & Equipment', 'Manufacturing']",FT System
64465f05fb0d1d507f2bbc66,www.stalam.com,Nove,"['Industrial Machinery & Equipment', 'Manufacturing']",Stalam
64465f05fb0d1d507f2bbc67,www.fic.com,Mese,"['Industrial Machinery & Equipment', 'Manufacturing']",FIC SpA
64465f05fb0d1d507f2bbc68,www.aepi-group.it,Imola,"['Industrial Machinery & Equipment', 'Manufacturing']",AEPI Group
64465f05fb0d1d507f2bbc69,www.eurolls.com,Attimis,"['Hand', 'Power & Lawn-care Tools', 'Manufacturing']",EUROLLS SpA
64465f05fb0d1d507f2bbc6a,www.kosmous.com,Rome,"['Chemicals & Related Products', 'Manufacturing']",Kosmous
64465f05fb0d1d507f2bbc6b,www.bezzera.it,Rosate,"['Industrial Machinery & Equipment', 'Manufacturing']",Bezzera
64465f05fb0d1d507f2bbc6e,www.inxpect.com,Brescia,"['Telecommunication Equipment', 'Manufacturing']",Inxpect
64465f05fb0d1d507f2bbc6f,www.emu.it,Marsciano,"['Furniture', 'Manufacturing']",EMU Group SpA
64465f05fb0d1d507f2bbc70,www.siceprevit.it,Segrate,"['Building Materials', 'Manufacturing']",Sice Previt SpA
64465f05fb0d1d507f2bbc71,www.conductix.it,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",Conductix-Wampfler
64465f05fb0d1d507f2bbc72,www.malpensaexpress.it,Milano,"['Industrial Machinery & Equipment', 'Manufacturing']",Malpensa Express
64465f05fb0d1d507f2bbc73,www.arimar.com,Cervia,"['Boats & Submarines', 'Manufacturing']",Arimar
64465f05fb0d1d507f2bbc75,www.palazzoli.com,Brescia,"['Electronics', 'Manufacturing']",Palazzoli SpA
64465f05fb0d1d507f2bbc76,www.vetreriaetrusca.it,Montelupo Fiorentino,"['Glass & Clay', 'Manufacturing']",Vetreria Etrusca
64465f05fb0d1d507f2bbc77,www.rheavendors.com,Caronno Pertusella,"['Industrial Machinery & Equipment', 'Manufacturing']",Rhea Vendors Group SpA
64465f05fb0d1d507f2bbc78,www.metal-sicur.com,Tribiano,"['Building Materials', 'Manufacturing']",Metal - Sicur Sas Di Firpo Giuseppe Giovanni E C
64465f05fb0d1d507f2bbc79,www.maspero.com,Appiano Gentile,"['Industrial Machinery & Equipment', 'Manufacturing']",MASPERO ELEVATORI SpA
64465f05fb0d1d507f2bbc7a,www.unisonresearch.com,Dosson,"['Manufacturing', 'Telecommunication Equipment']",Unison Research
64465f0bfb0d1d507f2bbc7c,www.unitedconverting.com,Borgo a Mozzano,"['Industrial Machinery & Equipment', 'Manufacturing']",United Converting
64465f0bfb0d1d507f2bbc7d,www.caffarel.com,Luserna,"['Food & Beverage', 'Manufacturing']",Caffarel
64465f0bfb0d1d507f2bbc7e,www.gruppoems.it,Montecchio Emilia,"['Plastic', 'Packaging & Containers', 'Manufacturing']",Ems Group
64465f0bfb0d1d507f2bbc7f,www.fornacigrigolin.it,Nervesa della Battaglia,"['Glass & Clay', 'Manufacturing']",Fornaci Calce Grigolin SpA
64465f0bfb0d1d507f2bbc81,www.energyteam.it,Trezzano Sul Naviglio,"['Electronics', 'Manufacturing']",Energy Team
64465f0bfb0d1d507f2bbc82,www.alkeria.com,Navacchio,"['Manufacturing', 'Photographic & Optical Equipment']",Alkeria
64465f0bfb0d1d507f2bbc83,www.stelvio-kontek.com,Oggiono,"['Electronics', 'Manufacturing']",Stelvio Kontek SpA
64465f0bfb0d1d507f2bbc85,www.cranchi.com,Piantedo,"['Boats & Submarines', 'Manufacturing']",Cranchi
64465f0bfb0d1d507f2bbc86,www.nencini.com,Colle di Val d'Elsa,"['Industrial Machinery & Equipment', 'Manufacturing']",Nencini
64465f0bfb0d1d507f2bbc88,www.maegspa.com,Vazzola,"['Building Materials', 'Manufacturing']",Maeg Costruzioni SpA
64465f0bfb0d1d507f2bbc89,www.egoitaliano.com,Matera,"['Furniture', 'Manufacturing']",Egoitaliano
64465f0bfb0d1d507f2bbc8b,www.steriline.it,Como,"['Manufacturing', 'Pharmaceuticals']",Steriline
64465f0bfb0d1d507f2bbc8c,www.gigacer.it,Faenza,"['Glass & Clay', 'Manufacturing']",Gigacer SpA
64465f0bfb0d1d507f2bbc8d,www.egt.it,Fontevivo,"['Industrial Machinery & Equipment', 'Manufacturing']",EGT
64465f0bfb0d1d507f2bbc8f,www.omar.it,Spresiano,"['Industrial Machinery & Equipment', 'Manufacturing']",Omar
64465f0bfb0d1d507f2bbc90,www.crizafspa.it,Saronno,"['Manufacturing', 'Industrial Machinery & Equipment']",CRIZAF spa
64465f0bfb0d1d507f2bbc92,www.emmegi.com,Soliera,"['Industrial Machinery & Equipment', 'Manufacturing']",Emmegi
64465f0bfb0d1d507f2bbc93,www.presotto.com,Brugnera,"['Furniture', 'Manufacturing']",Presotto
64465f0bfb0d1d507f2bbc94,www.telmotor.it,Bergamo,"['Industrial Machinery & Equipment', 'Manufacturing']",Telmotor Spa
64465f12fb0d1d507f2bbc96,www.brunozanet.com,Volargne,"['Building Materials', 'Manufacturing']",Marmi Bruno Zanet
64465f12fb0d1d507f2bbc97,www.gilardoni.it,Mandello del Lario,"['Manufacturing', 'Test & Measurement Equipment']",Gilardoni
64465f12fb0d1d507f2bbc99,www.falornitech.com,Empoli,"['Glass & Clay', 'Manufacturing']",Falorni Tech
64465f12fb0d1d507f2bbc9a,www.scandiuzzi.it,Volpago Del Montello,"['Building Materials', 'Manufacturing']",Scandiuzzi Steel Constructions SpA
64465f12fb0d1d507f2bbc9b,www.hifood.it,Parma,"['Food & Beverage', 'Manufacturing']",Hi-Food
64465f12fb0d1d507f2bbc9c,www.siderval.it,Talamona,"['Industrial Machinery & Equipment', 'Manufacturing']",Siderval Spa
64465f12fb0d1d507f2bbc9d,www.composite-materials.it,Legnano,"['Manufacturing', 'Textiles & Apparel']",Composite Materials
64465f12fb0d1d507f2bbc9e,www.tagina.it,Gualdo Tadino,"['Glass & Clay', 'Manufacturing']",Tagina
64465f12fb0d1d507f2bbc9f,www.agpharma.it,Rome,"['Pharmaceuticals', 'Manufacturing']",AG Pharma
64465f12fb0d1d507f2bbca1,www.sammi.it,Narni Scalo,"['Industrial Machinery & Equipment', 'Manufacturing']",Sammi
64465f12fb0d1d507f2bbca2,www.automotiveconsortium.it,San Polo D'Enza,"['Chemicals & Related Products', 'Manufacturing']",Fornovo Gas S
64465f12fb0d1d507f2bbca3,www.arketipo.com,Calenzano,"['Furniture', 'Manufacturing']",Arketipo
64465f12fb0d1d507f2bbca4,www.desimon.it,Osoppo,"['Manufacturing', 'Motor Vehicles']",De Simon Group SpA
64465f12fb0d1d507f2bbca6,www.demi-art.com,Not Defined,"['Building Materials', 'Manufacturing']",Demi Art
64465f12fb0d1d507f2bbca7,www.growermetal.com,Calco,"['Building Materials', 'Manufacturing']",Growermetal
64465f12fb0d1d507f2bbca8,www.caenrfid.com,Viareggio,"['Electronics', 'Manufacturing']",CAEN RFID
64465f12fb0d1d507f2bbca9,www.mekts.com,Padova,"['Industrial Machinery & Equipment', 'Manufacturing']",Mitsubishi Eletric Klimat Transportation Systems SpA
64465f12fb0d1d507f2bbcaa,www.evoyachts.com,Napoli,"['Boats & Submarines', 'Manufacturing']",Evo Yachts
64465f12fb0d1d507f2bbcab,www.magniabrasivi.it,San Donato Milanese,"['Building Materials', 'Manufacturing']",Magni Nuova Abrasivi
64465f12fb0d1d507f2bbcad,www.siretessile.com,Cornuda,"['Manufacturing', 'Textiles & Apparel']",SIRETESSILE
64465f12fb0d1d507f2bbcae,www.almacsrl.com,Viadana,"['Industrial Machinery & Equipment', 'Manufacturing']",ALMAC
64465f19fb0d1d507f2bbcb0,www.fameccanica.it,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",Fameccanica
64465f19fb0d1d507f2bbcb1,www.ambrosi.it,Castenedolo,"['Food & Beverage', 'Manufacturing']",Ambrosi SpA
64465f19fb0d1d507f2bbcb2,www.mcpower.it,Ardea,"['Industrial Machinery & Equipment', 'Manufacturing']",MCPOWER
64465f19fb0d1d507f2bbcb4,www.pbfinestre.it,Cureggio,"['Furniture', 'Manufacturing']",PB Finestre
64465f19fb0d1d507f2bbcb5,www.mondel.it,Solesino,"['Food & Beverage', 'Manufacturing']",Mondel
64465f19fb0d1d507f2bbcb6,www.fassigroup.com,Albino,"['Industrial Machinery & Equipment', 'Manufacturing']",Fassi Group
64465f19fb0d1d507f2bbcb7,www.marzottotessuti.it,Not Defined,"['Textiles & Apparel', 'Manufacturing']",Marzotto Tessuti
64465f19fb0d1d507f2bbcb9,www.b810group.it,Monterubiaglio,"['Electronics', 'Manufacturing']",B810 Group
64465f19fb0d1d507f2bbcba,www.lamm.it,San Secondo Parmense,"['Furniture', 'Manufacturing']",Lamm
64465f19fb0d1d507f2bbcbb,www.afsystems.it,Mulazzano,"['Chemicals & Related Products', 'Manufacturing']",AF Systems
64465f19fb0d1d507f2bbcbc,www.yelp.com/biz/global-garden-products-italy-castelfranco-veneto,Castelfranco Veneto,"['Hand', 'Power & Lawn-care Tools', 'Manufacturing']",Global Garden Products SpA
64465f19fb0d1d507f2bbcbd,www.maflon.com,Castelli Calepio,"['Chemicals & Related Products', 'Manufacturing']",Maflon SpA
64465f19fb0d1d507f2bbcbe,www.rockwool.it,Milan,"['Building Materials', 'Manufacturing']",Rockwool Italia
64465f19fb0d1d507f2bbcbf,www.aurel.it,Modigliana,"['Electronics', 'Manufacturing']",Aurel
64465f19fb0d1d507f2bbcc0,www.leo-pharma.it,Rome,"['Manufacturing', 'Pharmaceuticals']",LEO Pharma SpA
64465f19fb0d1d507f2bbcc2,www.olsagroup.com,Not Defined,"['Automotive Parts', 'Manufacturing']",OLSA SpA
64465f19fb0d1d507f2bbcc3,www.thermicroll.com,Vezza D'alba,"['Building Materials', 'Manufacturing']",Thermicroll
64465f19fb0d1d507f2bbcc4,www.teknoserviceitalia.com,Piossasco,"['Industrial Machinery & Equipment', 'Manufacturing']",Tekno Service Italia
64465f19fb0d1d507f2bbcc5,www.segis.it,Poggibonsi,"['Furniture', 'Manufacturing']",Segis SpA
64465f19fb0d1d507f2bbcc7,www.cvsferrari.it,Roveleto,"['Industrial Machinery & Equipment', 'Manufacturing']",CVS Ferrari
64465f1ffb0d1d507f2bbcca,www.eima.it,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",EIMA International
64465f1ffb0d1d507f2bbccb,www.aquarial.it,Osio Sotto,"['Industrial Machinery & Equipment', 'Manufacturing']",Aquarial
64465f1ffb0d1d507f2bbccc,www.simecgroup.com,Olgiate Olona,"['Industrial Machinery & Equipment', 'Manufacturing']",Simec Group
64465f1ffb0d1d507f2bbccd,www.stiavelli.com,Capalle,"['Building Materials', 'Manufacturing']",Stiavelli Irio
64465f1ffb0d1d507f2bbcce,www.posidonia.com,Novi Ligure,"['Boats & Submarines', 'Manufacturing']",Posidonia
64465f1ffb0d1d507f2bbccf,www.decasrl.biz,Monte Marenzo,"['Industrial Machinery & Equipment', 'Manufacturing']",Deca
64465f1ffb0d1d507f2bbcd0,www.jost.it,Cesano Boscone,"['Plastic', 'Packaging & Containers', 'Manufacturing']",JOST Italia
64465f1ffb0d1d507f2bbcd1,www.panattasport.com,Apiro,"['Furniture', 'Manufacturing']",Panatta
64465f1ffb0d1d507f2bbcd2,www.duka.it,Bressanone,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Duka
64465f1ffb0d1d507f2bbcd3,www.calcestruzzicipiccia.it,Narni,"['Building Materials', 'Manufacturing']",Calcestruzzi Cipiccia Spa
64465f1ffb0d1d507f2bbcd4,www.celmi.com,Buccinasco,"['Industrial Machinery & Equipment', 'Manufacturing']",Celmi
64465f1ffb0d1d507f2bbcd5,www.forgiaturevitali.it,Milano,"['Building Materials', 'Manufacturing']",FORGIATURE VITALI
64465f1ffb0d1d507f2bbcd6,www.sancarlo.it,Milano,"['Food & Beverage', 'Manufacturing']",San Carlo
64465f1ffb0d1d507f2bbcd7,www.sitspa.it,Milan,"['Hand', 'Power & Lawn-care Tools', 'Manufacturing']",SIT SpA
64465f1ffb0d1d507f2bbcd8,www.stokkermill.com,Udine,"['Industrial Machinery & Equipment', 'Manufacturing']",Stokkermill
64465f1ffb0d1d507f2bbcda,www.forrec.it,Not Defined,"['Industrial Machinery & Equipment', 'Manufacturing']",Forrec
64465f1ffb0d1d507f2bbcdb,www.targetti.com,Brozzi,"['Electronics', 'Manufacturing']",Targetti
64465f1ffb0d1d507f2bbcdc,www.scamesistemi.it,Arluno,"['Telecommunication Equipment', 'Manufacturing']",Scame Sistemi
64465f1ffb0d1d507f2bbcdd,www.idroricerche.com,Chiusa Di Pesio,"['Manufacturing', 'Plastic', 'Packaging & Containers']",IDRORICERCHE
64465f1ffb0d1d507f2bbcdf,www.temera.it,Florence,"['Electronics', 'Manufacturing']",Temera
64465f1ffb0d1d507f2bbce0,www.act-automation.net,Ozegna,"['Industrial Machinery & Equipment', 'Manufacturing']",ACT Europe
64465f1ffb0d1d507f2bbce1,www.vishydraulics.com,Pavullo Nel Frignano,"['Plastic', 'Packaging & Containers', 'Manufacturing']",Vis Hydraulics
64465f1ffb0d1d507f2bbce2,www.progettofuoco.com,Not Defined,"['Appliances', 'Manufacturing']",Progetto Fuoco
64465f27fb0d1d507f2bbce4,www.camser.com,Bologna,"['Industrial Machinery & Equipment', 'Manufacturing']",CAMSER companies
64465f27fb0d1d507f2bbce6,www.agrumariareggina.it,Reggio Calabria,"['Food & Beverage', 'Manufacturing']",Agrumaria Reggina
64465f27fb0d1d507f2bbce7,www.stabilitsuisse.com,Not Defined,"['Building Materials', 'Manufacturing']",Stabilit Suisse
64465f27fb0d1d507f2bbce9,www.lestipallets.it,Sant'atto,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Lesti Pallets
64465f27fb0d1d507f2bbcea,www.engravingsolutions.it,Lucca,"['Industrial Machinery & Equipment', 'Manufacturing']",Engraving Solutions
64465f27fb0d1d507f2bbceb,www.sasolitaly.it,Milano,"['Chemicals & Related Products', 'Manufacturing']",Sasol Italy e Sasol
64465f27fb0d1d507f2bbcec,www.velomat.com,San Giovanni Teatino,"['Industrial Machinery & Equipment', 'Manufacturing']",Velomat
64465f27fb0d1d507f2bbced,www.coral.eu,Volpiano,"['Aerospace & Defense', 'Manufacturing']",Coral SpA
64465f27fb0d1d507f2bbcee,www.rivacold.com,Vallefoglia,"['Building Materials', 'Manufacturing']",Rivacold
64465f27fb0d1d507f2bbcef,www.mait.it,Osimo,"['Industrial Machinery & Equipment', 'Manufacturing']",MAIT SpA
64465f27fb0d1d507f2bbcf0,www.clai.it,Imola,"['Food & Beverage', 'Manufacturing']",Gruppo Clai
64465f27fb0d1d507f2bbcf1,www.azetagomma.com,Sassuolo,"['Manufacturing', 'Plastic', 'Packaging & Containers']",Zeta Gomma SpA
64465f27fb0d1d507f2bbcf2,www.gruppomontenegro.com,Zola Predosa,"['Food & Beverage', 'Manufacturing']",Gruppo Montenegro
64465f27fb0d1d507f2bbcf3,www.neogen.it,Milano,"['Manufacturing', 'Pharmaceuticals']",Neopharmed Gentili SPA
64465f27fb0d1d507f2bbcf4,www.mpb.it,Settecamini,"['Manufacturing', 'Plastic', 'Packaging & Containers']",MPB
64465f27fb0d1d507f2bbcf5,www.panotec.com,Cimadolmo,"['Industrial Machinery & Equipment', 'Manufacturing']",Panotec
64465f27fb0d1d507f2bbcf6,www.idroenergy.it,Baveno,"['Chemicals & Related Products', 'Manufacturing']",Idroenergy
64465f27fb0d1d507f2bbcf7,www.roelmihpc.com,Origgio,"['Chemicals & Related Products', 'Manufacturing']",ROELMI HPC
64465f27fb0d1d507f2bbcf8,www.cavicel.com,Pioltello,"['Manufacturing', 'Wire & Cable']",Cavicel SpA
64465f27fb0d1d507f2bbcf9,www.microlinesrl.it,Anzola Dell'emilia,"['Industrial Machinery & Equipment', 'Manufacturing']",Microline
